INSERT into orderItems (OrderNumber, itemName, Quantity, Price) VALUES
(0, Sunday Buffet, 3, 60.0),
(1, Sunday Buffet, 3, 60.0),
(2, Sunday Buffet, 1, 20.0),
(3, Sunday Buffet, 3, 60.0),
(4, Sunday Buffet, 1, 20.0),
(5, Sunday Buffet, 1, 20.0),
(6, Sunday Buffet, 1, 20.0),
(7, Sunday Buffet, 5, 100.0),
(8, Sunday Buffet, 4, 80.0),
(9, Sunday Buffet, 5, 100.0),
(10, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3622, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3622, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3622, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3622, 'Wonton Soup' , 'mild', 'evening', 2, 10.0),
(3623, 'Salted Pepper Calamari' , 'mild', 'evening', 1, 9.0),
(3623, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(3623, 'Vegetable Egg Foo Young' , 'tangy', 'evening', 2, 29.0),
(3623, 'Vegetable Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3623, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(3624, 'Vegetables Chop Suey' , 'hot', 'evening', 2, 27.0),
(3624, 'Beef Chop Suey' , 'piquant', 'evening', 4, 54.0),
(3624, 'Beef Chow Mein', 'mild', ' children', 3, 25.5),
(3624, 'Vegetables Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3625, 'Chicken Chop Suey' , 'hot', 'evening', 6, 81.0),
(3626, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3627, 'BBQ Pork Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3628, 'Beef Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3628, 'Beef Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3628, 'Chicken Egg Foo Young',  'piquant', 'lunch', 1, 11.5),
(3628, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3628, 'Chicken Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3628, 'Beef Chow Mein',  'mild', 'lunch', 1, 9.5),
(3629, 'Steamed Hams(10)',  'mild', 'lunch', 6, 36.0),
(3629, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3630, 'House Special Egg Foo Young',  'mild', 'lunch', 1, 12.5),
(3630, 'BBQ Pork Chow Mein', 'mild', ' children', 5, 42.5),
(3631, 'House Special Chow Mein',  'piquant', 'lunch', 1, 10.5),
(3631, 'House Special Chop Suey',  'oh my god', 'lunch', 1, 11.5),
(3631, 'Beef Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3631, 'House Special Chop Suey',  'oh my god', 'lunch', 1, 11.5),
(3632, 'Steamed Hams(10)',  'mild', 'lunch', 1, 6.0),
(3632, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3632, 'Chicken Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3632, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3632, 'Chicken Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3633, 'House Special Egg Foo Young',  'piquant', 'lunch', 2, 25.0),
(3634, 'BBQ Pork Chow Mein',  'oh my god', 'lunch', 4, 38.0),
(3634, 'House Special Egg Foo Young',  'hot', 'lunch', 1, 12.5),
(3634, 'Shrimp w. Mixed Vegetable',  'mild', 'lunch', 1, 11.5),
(3635, 'BBQ Pork Chow Mein',  'mild', 'lunch', 1, 9.5),
(3635, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(3635, 'Beef Chop Suey',  'piquant', 'lunch', 1, 10.5),
(3635, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3635, 'Pork Chop Suey',  'mild', 'lunch', 4, 42.0),
(3635, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(3636, 'Chicken Chop Suey',  'tangy', 'lunch', 2, 21.0),
(3637, 'Chicken w. Vegetable' , 'mild', 'evening', 1, 12.5),
(3637, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3637, 'Beef Egg Foo Young' , 'tangy', 'evening', 4, 58.0),
(3637, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3638, 'Shrimp Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3639, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3640, 'Pork Chop Suey' , 'piquant', 'evening', 6, 81.0),
(3641, 'Chicken Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3641, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(3641, 'Beef Chop Suey' , 'mild', 'evening', 2, 27.0),
(3641, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(3641, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3641, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(3642, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(3642, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3642, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(3642, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(3642, 'Chicken Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3642, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3643, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3643, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 3, 43.5),
(3643, 'Chicken Chop Suey' , 'mild', 'evening', 3, 40.5),
(3643, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3643, 'Pork Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(3644, 'Vegetable Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3645, 'Curry Chicken' , 'mild', 'evening', 1, 14.5),
(3645, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(3646, 'Vegetable Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3646, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3646, 'Vegetable Chow Mein' , 'mild', 'evening', 2, 25.0),
(3646, 'BBQ Pork Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3647, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3647, 'Vegetables Chop Suey' , 'hot', 'evening', 3, 40.5),
(3647, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(3647, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3648, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3648, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3648, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3648, 'Shrimp Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3648, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3649, 'Shrimp Chop Suey' , 'hot', 'evening', 4, 54.0),
(3649, 'Pork Chop Suey' , 'hot', 'evening', 1, 13.5),
(3649, 'Shrimp w. Mixed Vegetable' , 'mild', 'evening', 2, 27.0),
(3650, 'Chicken Egg Foo Young' , 'mild', 'evening', 4, 58.0),
(3650, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(3650, 'Chicken Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3650, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3651, 'Shrimp Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3651, 'Shrimp Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(3651, 'Vegetables Chop Suey' , 'hot', 'evening', 1, 13.5),
(3651, 'Sweet and Sour Pork' , 'mild', 'evening', 1, 14.5),
(3651, 'Chicken Chow Mein' , 'hot', 'evening', 2, 25.0),
(3652, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3653, 'Pork Chop Suey' , 'hot', 'evening', 1, 13.5),
(3653, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(3653, 'Pork Chop Suey' , 'hot', 'evening', 1, 13.5),
(3653, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3653, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(3654, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(3654, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3654, 'Stir Fried Vegetable' , 'mild', 'evening', 1, 10.5),
(3654, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(3654, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(3655, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(3655, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3655, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3655, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3655, 'Vegetable Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3656, 'Shrimp Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3656, 'Vegetable Chow Mein' , 'hot', 'evening', 1, 12.5),
(3656, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3656, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3656, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(3657, 'Wonton Soup' , 'mild', 'evening', 1, 5.0),
(3658, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(3659, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 2, 16.0),
(3660, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3660, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(3660, 'Beef Chop Suey' , 'mild', 'evening', 2, 27.0),
(3660, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(3660, 'Beef Chop Suey' , 'hot', 'evening', 1, 13.5),
(3660, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3660, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3660, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3660, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(3661, 'Shrimp Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3661, 'Egg Flower Soup' , 'mild', 'evening', 1, 7.0),
(3661, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3661, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(3661, 'BBQ Pork Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3661, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3662, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3662, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3662, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3662, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3662, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(3662, 'Pork Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3663, 'House Special Egg Foo Young',  'tangy', 'lunch', 1, 12.5),
(3664, 'Pork Chop Suey',  'mild', 'lunch', 4, 42.0),
(3664, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3664, 'Beef Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3664, 'Chicken Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3664, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3665, 'Beef w. Broccoli',  'mild', 'lunch', 1, 10.5),
(3666, 'Beef Chop Suey',  'mild', 'lunch', 2, 21.0),
(3666, 'Shrimp w. Mixed Vegetable',  'mild', 'lunch', 1, 11.5),
(3666, 'Chicken Chow Mein',  'hot', 'lunch', 1, 9.5),
(3666, 'Pork Chop Suey',  'hot', 'lunch', 1, 10.5),
(3667, 'Beef Chop Suey',  'hot', 'lunch', 1, 10.5),
(3667, 'BBQ Pork Egg Foo Young',  'piquant', 'lunch', 4, 46.0),
(3667, 'Chicken Chow Mein',  'mild', 'lunch', 1, 9.5),
(3668, 'Chicken Chow Mein',  'tangy', 'lunch', 1, 9.5),
(3668, 'Beef Chow Mein',  'oh my god', 'lunch', 2, 19.0),
(3668, 'Beef Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3668, 'Egg Flower Soup',  'mild', 'lunch', 1, 6.0),
(3668, 'Beef Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3669, 'Beef Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(3669, 'Chicken Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3669, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3669, 'House Special Egg Foo Young',  'oh my god', 'lunch', 2, 25.0),
(3670, 'House Special Chop Suey',  'oh my god', 'lunch', 1, 11.5),
(3671, 'Beef Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3671, 'Chicken Egg Foo Young',  'oh my god', 'lunch', 2, 23.0),
(3671, 'Beef Chop Suey',  'mild', 'lunch', 2, 21.0),
(3671, 'Chicken Chop Suey',  'mild', 'lunch', 1, 10.5),
(3671, 'Beef Chop Suey',  'hot', 'lunch', 2, 21.0),
(3672, 'House Special Egg Foo Young',  'oh my god', 'lunch', 1, 12.5),
(3673, 'Chicken Chow Mein' , 'tangy', 'evening', 6, 75.0),
(3674, 'Vegetable Chow Mein' , 'mild', 'evening', 1, 12.5),
(3675, 'Beef Chop Suey' , 'hot', 'evening', 1, 13.5),
(3675, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(3675, 'Shrimp Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3675, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(3675, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3676, 'Shrimp w. Mixed Vegetable' , 'mild', 'evening', 1, 13.5),
(3676, 'Beef w. Ginger and Green Onion' , 'mild', 'evening', 1, 14.5),
(3676, 'BBQ Pork Chow Mein' , 'hot', 'evening', 1, 12.5),
(3676, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3676, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3676, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 2, 29.0),
(3677, 'Beef Chop Suey' , 'oh my god', 'evening', 6, 81.0),
(3677, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(3678, 'Cashew Shrimp' , 'mild', 'evening', 1, 14.0),
(3679, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(3679, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3679, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3679, 'Pork w. Vegetable' , 'mild', 'evening', 3, 37.5),
(3679, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3679, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3680, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 2, 16.0),
(3681, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(3682, 'BBQ Pork Chow Mein' , 'hot', 'evening', 1, 12.5),
(3682, 'Shrimp Chop Suey' , 'hot', 'evening', 1, 13.5),
(3682, 'Sweet and Sour Pork' , 'mild', 'evening', 1, 14.5),
(3682, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3682, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3682, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(3683, 'Beef Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3683, 'Chicken Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3683, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3683, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(3684, 'Shrimp Egg Foo Young' , 'tangy', 'evening', 3, 43.5),
(3684, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3684, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(3684, 'Chicken Chop Suey' , 'hot', 'evening', 1, 13.5),
(3684, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3685, 'Pork w. Vegetable' , 'mild', 'evening', 1, 12.5),
(3685, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(3685, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3685, 'Chicken Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(3685, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3685, 'Vegetables Chop Suey' , 'tangy', 'evening', 2, 27.0),
(3685, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3686, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(3686, 'Beef w. Ginger and Green Onion' , 'mild', 'evening', 1, 14.5),
(3686, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(3687, 'Pork Chop Suey' , 'mild', 'evening', 1, 13.5),
(3687, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(3687, 'Chicken Chow Mein' , 'piquant', 'evening', 2, 25.0),
(3687, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3687, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3687, 'Chicken Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(3687, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3688, 'BBQ Pork Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3688, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(3688, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(3688, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3688, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
(3689, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3689, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3689, 'Shrimp Egg Foo Young' , 'piquant', 'evening', 4, 58.0),
(3690, 'Stir Fried Vegetable' , 'mild', 'evening', 1, 10.5),
(3691, Sunday Buffet, 4, 80.0),
(3692, Sunday Buffet, 3, 60.0),
(3693, Sunday Buffet, 5, 100.0),
(3694, Sunday Buffet, 1, 20.0),
(3695, Sunday Buffet, 4, 80.0),
(3696, Sunday Buffet, 5, 100.0),
(3697, Sunday Buffet, 1, 20.0),
(3698, Sunday Buffet, 3, 60.0),
(3699, Sunday Buffet, 1, 20.0),
(3700, Sunday Buffet, 1, 20.0),
(3701, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3701, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3701, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3701, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3701, 'Beef Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3701, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(3701, 'BBQ Pork Chow Mein',  'mild', 'lunch', 2, 19.0),
(3701, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3701, 'Chicken Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(3702, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3702, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(3702, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3702, 'BBQ Pork Chow Mein',  'hot', 'lunch', 2, 19.0),
(3702, 'House Special Egg Foo Young',  'hot', 'lunch', 2, 25.0),
(3702, 'Beef Chow Mein',  'mild', 'lunch', 1, 9.5),
(3703, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3703, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3703, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3703, 'Beef Chop Suey', 'mild', ' children', 3, 28.5),
(3704, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3704, 'Chicken Chow Mein', 'mild', ' children', 2, 17.0),
(3705, 'Beef Chop Suey' , 'mild', 'evening', 1, 13.5),
(3705, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3705, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(3705, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3706, 'BBQ Pork Egg Foo Young' , 'tangy', 'evening', 6, 87.0),
(3707, 'Beef Chow Mein' , 'piquant', 'evening', 6, 75.0),
(3707, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3708, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3708, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3708, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3709, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3710, 'Chicken Chop Suey' , 'piquant', 'evening', 2, 27.0),
(3710, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3711, 'Chicken Chow Mein' , 'mild', 'evening', 2, 25.0),
(3711, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3712, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(3712, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(3712, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3712, 'Beef Chop Suey' , 'piquant', 'evening', 4, 54.0),
(3712, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3713, 'Beef Egg Foo Young' , 'hot', 'evening', 6, 87.0),
(3713, 'Chicken Chop Suey', 'mild', ' children', 2, 19.0),
(3714, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3714, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(3714, 'Egg Flower Soup' , 'mild', 'evening', 3, 21.0),
(3714, 'Vegetables Chop Suey' , 'hot', 'evening', 3, 40.5),
(3715, 'Pork w. Vegetable' , 'mild', 'evening', 1, 12.5),
(3715, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(3716, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(3716, 'Chicken Chop Suey',  'hot', 'lunch', 1, 10.5),
(3716, 'BBQ Pork Egg Foo Young',  'oh my god', 'lunch', 2, 23.0),
(3716, 'House Special Egg Foo Young',  'oh my god', 'lunch', 1, 12.5),
(3716, 'Beef Chop Suey',  'piquant', 'lunch', 1, 10.5),
(3716, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3717, 'Steamed Hams(10)',  'mild', 'lunch', 1, 6.0),
(3717, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(3717, 'Shrimp w. Mixed Vegetable',  'mild', 'lunch', 1, 11.5),
(3717, 'Chicken Chow Mein',  'oh my god', 'lunch', 2, 19.0),
(3718, 'Beef Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3718, 'Beef Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3718, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 2, 19.0),
(3718, 'Chicken Chow Mein',  'oh my god', 'lunch', 3, 28.5),
(3718, 'Beef Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3719, 'House Special Chow Mein',  'hot', 'lunch', 2, 21.0),
(3719, 'Beef w. Broccoli',  'mild', 'lunch', 1, 10.5),
(3719, 'Chicken Chow Mein',  'piquant', 'lunch', 1, 9.5),
(3719, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3720, 'Pork Chop Suey',  'piquant', 'lunch', 1, 10.5),
(3720, 'Chicken Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3720, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3720, 'Chicken Chop Suey',  'tangy', 'lunch', 1, 10.5),
(3721, 'BBQ Pork Chow Mein',  'mild', 'lunch', 1, 9.5),
(3721, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3721, 'Pork Chop Suey',  'mild', 'lunch', 4, 42.0),
(3721, 'BBQ Pork Egg Foo Young', 'mild', ' children', 2, 21.0),
(3721, 'Chicken Chow Mein',  'oh my god', 'lunch', 2, 19.0),
(3722, 'BBQ Pork Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(3723, 'House Special Egg Foo Young',  'hot', 'lunch', 1, 12.5),
(3723, 'BBQ Pork Chow Mein',  'mild', 'lunch', 2, 19.0),
(3723, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3723, 'Beef Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(3723, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 2, 19.0),
(3723, 'Chicken Chow Mein',  'mild', 'lunch', 1, 9.5),
(3724, 'Chicken Egg Foo Young',  'piquant', 'lunch', 3, 34.5),
(3724, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(3724, 'Pork Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3724, 'House Special Chow Mein',  'piquant', 'lunch', 1, 10.5),
(3724, 'House Special Egg Foo Young',  'piquant', 'lunch', 1, 12.5),
(3725, 'BBQ Pork Chow Mein',  'hot', 'lunch', 1, 9.5),
(3725, 'Chicken Chop Suey',  'mild', 'lunch', 2, 21.0),
(3725, 'House Special Chop Suey',  'hot', 'lunch', 1, 11.5),
(3726, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 2, 29.0),
(3726, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(3726, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3726, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3726, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3726, 'Beef Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(3726, 'Beef w. Broccoli',  'mild', 'lunch', 2, 21.0),
(3727, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3727, 'Beef Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3727, 'House Special Chow Mein',  'tangy', 'lunch', 1, 10.5),
(3727, 'Chicken Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3728, 'Shrimp Chow Mein' , 'mild', 'evening', 1, 12.5),
(3729, 'Wonton Soup' , 'mild', 'evening', 2, 10.0),
(3729, 'Dumpling (Potsitckers)(10)' , 'mild', 'evening', 1, 6.0),
(3729, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3729, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3729, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(3729, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3729, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(3729, 'Pork Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(3730, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3730, 'Shrimp Egg Foo Young' , 'piquant', 'evening', 4, 58.0),
